-2.588752488957848254e+04,3.369012165735767667e+03,4.765663110150352622e+03,-8.477000184349419154e-01,-2.166279737511109360e+00,-3.094633420834903337e+00
-2.591090820000853637e+04,3.482997019874009311e+03,4.888961667987574401e+03,-8.648636618044068802e-01,-2.157470873736305528e+00,-3.082751120246072229e+00
-2.593380674719417584e+04,3.597139998867888607e+03,5.012196369837655766e+03,-8.819258274902492811e-01,-2.148571475332940572e+00,-3.070799452522213979e+00
-2.595622170633483256e+04,3.711438242756634281e+03,5.135364625143049125e+03,-8.988856345529002700e-01,-2.139582498499974506e+00,-3.058779673454679049e+00
-2.597815429589147971e+04,3.825888908217406879e+03,5.258463873946460808e+03,-9.157422346872258201e-01,-2.130504905119374737e+00,-3.046693038042043167e+00
-2.599960577667640609e+04,3.940489168998937203e+03,5.381491587127201456e+03,-9.324948119811359293e-01,-2.121339662285163019e+00,-3.034540800006594985e+00
-2.602057745093704943e+04,4.055236216331091782e+03,5.504445266608203383e+03,-9.491425826571614488e-01,-2.112087741839965727e+00,-3.022324211324013632e+00
-2.604107066144753117e+04,4.170127259327371576e+03,5.627322445552597856e+03,-9.656847948031985762e-01,-2.102750119918717964e+00,-3.010044521762916148e+00
